ensembl_id,uniprot_id
ENSMUSG00000017801.16,"['A2BFB0', 'A2BFA9', 'A2BFB1', 'A2BFB2']"
ENSMUSG00000017802.15,Q9CQV4
ENSMUSG00000017817.12,Q9ET78
ENSMUSG00000017830.16,Q99J87
ENSMUSG00000017831.9,Q9CQD1
ENSMUSG00000017837.13,Q9CR56
ENSMUSG00000017843.15,Q60996
ENSMUSG00000017858.13,Q62559
ENSMUSG00000017861.12,P48972
ENSMUSG00000036968.16,Q8BQ47
ENSMUSG00000036975.6,Q8BPE4
ENSMUSG00000036977.9,Q8K2H6
ENSMUSG00000036980.14,Q62311
ENSMUSG00000036983.8,Q8JZM0
ENSMUSG00000036985.13,P59268
ENSMUSG00000036986.17,Q60953
ENSMUSG00000036989.17,Q9R1R2
ENSMUSG00000036990.14,B2RRE7
ENSMUSG00000036992.11,Q9QZV9
ENSMUSG00000036995.8,Q5U464
ENSMUSG00000041886.8,E9PXX8
ENSMUSG00000041889.8,Q8CA71
ENSMUSG00000041890.18,Q9JLQ2
ENSMUSG00000041891.17,Q9D0F3
ENSMUSG00000041895.16,Q8R3E3
ENSMUSG00000041911.4,Q64317
ENSMUSG00000041912.13,Q80VL1
ENSMUSG00000041915.10,Q8JZZ6
ENSMUSG00000041920.15,B1AT66
ENSMUSG00000041921.17,Q9CPW9
ENSMUSG00000041923.16,P60954
ENSMUSG00000025812.19,Q99NH2
ENSMUSG00000025813.15,Q9QWW1
ENSMUSG00000025815.15,A2ATU0
ENSMUSG00000025816.16,Q9JLR1
ENSMUSG00000025817.14,Q9JKX6
ENSMUSG00000025821.10,E9PVC2
ENSMUSG00000025823.10,A0A0R4J0Z1
ENSMUSG00000025825.13,Q9D7P6
ENSMUSG00000025854.16,Q5MJS3
ENSMUSG00000025855.14,P12849
ENSMUSG00000025856.16,"['G5E891', 'Q99L56']"
ENSMUSG00000026571.13,Q9DC22
ENSMUSG00000026573.8,P47993
ENSMUSG00000026574.6,Q9QZZ6
ENSMUSG00000026575.16,"['Q8BUH2', 'Q3UMG6']"
ENSMUSG00000026576.13,P14094
ENSMUSG00000026577.14,Q8R2X8
ENSMUSG00000026578.7,Q80ZU5
ENSMUSG00000026579.9,O88783
ENSMUSG00000026580.17,Q01102
ENSMUSG00000026581.15,P18337
ENSMUSG00000026582.8,Q00690
ENSMUSG00000020758.16,A2A863
ENSMUSG00000020766.5,Q9R0N0
ENSMUSG00000020770.14,Q8BL48
ENSMUSG00000020773.12,Q8C0E3
ENSMUSG00000020774.10,Q8R3P0
ENSMUSG00000020775.14,Q8K2M0
ENSMUSG00000020776.19,A2A870
ENSMUSG00000020777.17,Q9R0H0
ENSMUSG00000020778.13,Q9D7K2
ENSMUSG00000020780.16,Q8BMA6
ENSMUSG00000020781.15,Q8C2A2
ENSMUSG00000039633.8,D3YY23
ENSMUSG00000039634.13,Q8BKP2
ENSMUSG00000039637.16,Q9D2V7
ENSMUSG00000039640.8,Q9DB15
ENSMUSG00000039646.6,Q9CZT5
ENSMUSG00000039648.15,Q8BTY1
ENSMUSG00000039652.17,Q7TN99
ENSMUSG00000039653.10,Q91X34
ENSMUSG00000039656.18,P28704
ENSMUSG00000039660.17,Q3UHX9
ENSMUSG00000039661.15,Q9D700
ENSMUSG00000044906.7,Q8CB14
ENSMUSG00000044916.11,Q8CF31
ENSMUSG00000044921.6,Q8K342
ENSMUSG00000044923.5,Q8VFL5
ENSMUSG00000044927.8,"['A0A991ENW0', 'Q80ZM5']"
ENSMUSG00000044934.14,Q0VDT2
ENSMUSG00000044937.16,"['A0A1W2P7R8', 'A0A1W2P894', 'A0A0G2LB92', 'F8VPV8']"
ENSMUSG00000044938.9,G3X9D8
ENSMUSG00000044949.5,Q6PGH0
ENSMUSG00000044950.8,Q69Z61
ENSMUSG00000044951.18,"['A0A2R8VI35', 'A0A5F8MPR5', 'F8WIP5']"
ENSMUSG00000025369.16,Q6PDG5
ENSMUSG00000025370.8,F8WHU6
ENSMUSG00000025371.13,P0C0A3
ENSMUSG00000025372.17,Q8BKX1
ENSMUSG00000025373.15,Q8BH75
ENSMUSG00000025374.14,Q8R2Y9
ENSMUSG00000025375.16,"['B1AZF3', 'A0A668KLB8', 'A0A668KLA4', 'B1AZF9']"
ENSMUSG00000025377.15,Q3U3N6
ENSMUSG00000025381.4,Q9QXT0
ENSMUSG00000025383.3,Q9EQ14
ENSMUSG00000025384.16,A2ACJ2
ENSMUSG00000025608.10,Q9R0M4
ENSMUSG00000025609.16,O89050
ENSMUSG00000025610.8,P58500
ENSMUSG00000025612.6,P97302
ENSMUSG00000025613.14,P42932
ENSMUSG00000025616.15,Q99LG0
ENSMUSG00000025626.17,Q9D4J7
ENSMUSG00000025630.9,P00493
ENSMUSG00000025644.11,
ENSMUSG00000025645.9,Q3URS9
ENSMUSG00000025646.10,Q8BMG1
ENSMUSG00000027219.14,O88627
ENSMUSG00000027220.3,Q9EQT6
ENSMUSG00000027221.6,Q9EQC0
ENSMUSG00000027222.15,Q91XC9
ENSMUSG00000027223.16,Q9WVI9
ENSMUSG00000027224.15,Q8VE49
ENSMUSG00000027227.8,Q64442
ENSMUSG00000027230.10,A0A0R4J082
ENSMUSG00000027233.5,A2ARM1
ENSMUSG00000027236.9,Q3UGC7
ENSMUSG00000027238.18,Q6P5H6
ENSMUSG00000006010.15,Q4PJX1
ENSMUSG00000006014.17,"['E0CY90', 'E0CXA1', 'E9QQ18', 'E9QQ17', 'A0A0R4J207', 'E0CZ58']"
ENSMUSG00000006019.16,"['D3YTV3', 'A0A0R4J217']"
ENSMUSG00000006021.6,G3X8R1
ENSMUSG00000006024.14,Q9DB05
ENSMUSG00000006050.13,Q80VJ2
ENSMUSG00000006057.16,Q9CR84
ENSMUSG00000006058.11,Q9CZ28
ENSMUSG00000006095.13,Q9D1E6
ENSMUSG00000006127.10,Q8C5L6
ENSMUSG00000006134.5,P47941
ENSMUSG00000006154.14,Q8R5F8
ENSMUSG00000066235.8,Q8BW41
ENSMUSG00000066258.14,Q99PQ1
ENSMUSG00000066270.4,
ENSMUSG00000066278.7,Q8R0J7
ENSMUSG00000066306.14,E9Q7G0
ENSMUSG00000066315.10,
ENSMUSG00000066319.7,Q5QGU6
ENSMUSG00000066324.3,Q80V26
ENSMUSG00000066357.7,Q99ME2
ENSMUSG00000066361.4,P29621
ENSMUSG00000066362.6,
ENSMUSG00000049130.7,P30993
ENSMUSG00000049134.16,Q80XB4
ENSMUSG00000049152.12,Q8JZZ0
ENSMUSG00000049164.8,B2RRF6
ENSMUSG00000049173.9,E9QJU4
ENSMUSG00000049176.17,A2AFR3
ENSMUSG00000049184.7,Q8R4E6
ENSMUSG00000049191.13,Q5DTT4
ENSMUSG00000049225.15,Q3UV70
ENSMUSG00000049230.9,Q8C854
ENSMUSG00000049232.4,Q0VBL1
ENSMUSG00000041841.9,Q9D823
ENSMUSG00000041842.16,Q3ULZ2
ENSMUSG00000041845.12,P97348
ENSMUSG00000041846.16,Q6P2K6
ENSMUSG00000041849.8,"['D3YYK3', 'E9PWH2']"
ENSMUSG00000041852.16,Q9EPQ8
ENSMUSG00000041859.11,P25206
ENSMUSG00000041870.18,Q80UP5
ENSMUSG00000041878.4,
ENSMUSG00000041879.14,"['E9QKZ2', 'F6UT58', 'F6TLX3', 'E0CY46', 'E0CXB2']"
ENSMUSG00000041881.14,Q9Z1P6
ENSMUSG00000027994.15,Q810S1
ENSMUSG00000027995.11,G3X8Y8
ENSMUSG00000027996.14,P97299
ENSMUSG00000027997.10,O08738
ENSMUSG00000027998.12,Q922V4
ENSMUSG00000027999.16,Q9EPR2
ENSMUSG00000028001.17,E9PV24
ENSMUSG00000028003.7,Q9JI60
ENSMUSG00000028004.13,P97295
ENSMUSG00000028005.14,O54865
ENSMUSG00000028007.14,Q9CY18
ENSMUSG00000051354.15,Q8C4H2
ENSMUSG00000051355.19,Q8K4M5
ENSMUSG00000051359.16,Q91X97
ENSMUSG00000051367.9,Q62231
ENSMUSG00000051373.6,Q91WB2
ENSMUSG00000051375.16,"['F7BJK1', 'E0CXD4', 'A0A0A6YX79', 'A0A0A6YY88', 'Q8CFX3']"
ENSMUSG00000051378.11,Q6PFD6
ENSMUSG00000051379.13,Q8BGT1
ENSMUSG00000051390.11,Q9Z0G7
ENSMUSG00000051391.10,P61982
ENSMUSG00000051396.16,Q3UDN3
ENSMUSG00000037461.11,"['A0A0R4J0E4', 'A0A0A6YX34', 'A0A0A6YWX4']"
ENSMUSG00000037463.15,Q6DIA9
ENSMUSG00000037465.11,O89091
ENSMUSG00000037466.14,Q3UK37
ENSMUSG00000037470.15,Q6P5E4
ENSMUSG00000037474.14,Q3TLR7
ENSMUSG00000037475.16,B1AZI6
ENSMUSG00000037486.19,"['F6WV21', 'D6REV1', 'G3UXC9', 'D6RI62', 'D3Z112']"
ENSMUSG00000037487.8,"['A0A2I3BQS6', 'E9Q2H1', 'A0A2I3BPG8', 'A0A2I3BQC1']"
ENSMUSG00000037490.6,Q8BFW9
ENSMUSG00000037493.7,Q9Z309
ENSMUSG00000049811.18,Q8QZV6
ENSMUSG00000049823.10,"['Q9Z150', 'G3UY12']"
ENSMUSG00000049832.7,
ENSMUSG00000049848.8,Q3TQ88
ENSMUSG00000049858.9,Q8R086
ENSMUSG00000049866.13,P61208
ENSMUSG00000049871.15,Q5DU56
ENSMUSG00000049872.9,Q8R100
ENSMUSG00000049878.14,"['E9Q532', 'A2A7F4']"
ENSMUSG00000049881.15,
ENSMUSG00000049882.11,Q8C436
ENSMUSG00000030802.15,O55028
ENSMUSG00000030805.15,P70452
ENSMUSG00000030806.7,P61264
ENSMUSG00000030811.15,Q6PB97
ENSMUSG00000030814.18,O08664
ENSMUSG00000030815.12,Q9DB30
ENSMUSG00000030816.9,Q3U319
ENSMUSG00000030822.16,Q7TPN9
ENSMUSG00000030823.7,"['E9PX22', 'G3X941']"
ENSMUSG00000030824.18,Q02819
ENSMUSG00000030825.20,"['A0A1B0GS97', 'A0A1B0GRY4', 'E9Q3D4']"
ENSMUSG00000068479.6,"['C0HKD9', 'C0HKD8']"
ENSMUSG00000068522.5,Q811W1
ENSMUSG00000068523.13,Q80SZ7
ENSMUSG00000068551.13,Q8JZL0
ENSMUSG00000068566.14,O35682
ENSMUSG00000068579.6,
ENSMUSG00000068580.12,Q9DAZ9
ENSMUSG00000068587.11,"['B5THE2', 'Q6XK23', 'A0A0J9YVJ0', 'A0A0J9YVE6', 'A0A571BF69']"
ENSMUSG00000068601.3,
ENSMUSG00000068604.5,
ENSMUSG00000068606.7,E9QAA8
ENSMUSG00000021327.20,"['A0A286YDF9', 'Q5RJ53', 'A0A286YD32', 'D3YTV4', 'A0A0R4J1L3']"
ENSMUSG00000021335.14,Q61983
ENSMUSG00000021336.18,Q5NCM1
ENSMUSG00000021337.9,Q91WD9
ENSMUSG00000021338.18,Q6EDY6
ENSMUSG00000021339.5,Q5NCE8
ENSMUSG00000021340.14,Q8VCU2
ENSMUSG00000021356.11,Q64287
ENSMUSG00000021357.15,Q9D4H1
ENSMUSG00000021359.17,"['A0A286YDR3', 'A0A286YCU0', 'A0A286YD43', 'A0A0R4J1E6', 'Q8BPN4']"
ENSMUSG00000021360.17,P97402
ENSMUSG00000024713.17,Q04592
ENSMUSG00000024725.14,Q62422
ENSMUSG00000024726.11,Q80UY1
ENSMUSG00000024727.10,Q8CIR4
ENSMUSG00000024730.8,Q99N10
ENSMUSG00000024731.16,Q99N03
ENSMUSG00000024732.8,Q9JJ89
ENSMUSG00000024735.14,Q99KP6
ENSMUSG00000024736.16,Q922P8
ENSMUSG00000024737.3,Q8BPX9
ENSMUSG00000024740.11,Q3U1J4
ENSMUSG00000028238.7,Q80SY3
ENSMUSG00000028240.3,Q64505
ENSMUSG00000028243.6,Q0KL01
ENSMUSG00000028245.16,O35242
ENSMUSG00000028246.14,Q3UMF9
ENSMUSG00000028247.3,Q8BMS4
ENSMUSG00000028248.16,A2AJT4
ENSMUSG00000028249.16,O08992
ENSMUSG00000028251.6,Q9D0B5
ENSMUSG00000028252.21,Q62447
ENSMUSG00000028256.17,Q9D478
ENSMUSG00000027180.13,Q9DC63
ENSMUSG00000027184.15,Q60865
ENSMUSG00000027185.16,Q8K224
ENSMUSG00000027186.17,Q8VDK3
ENSMUSG00000027187.11,P24270
ENSMUSG00000027188.9,Q8BU25
ENSMUSG00000027189.17,"['Q4KMS1', 'A2AGP1', 'F7B7X2']"
ENSMUSG00000027193.13,O35841
ENSMUSG00000027194.17,E9PVB5
ENSMUSG00000027195.11,O70503
ENSMUSG00000027198.17,P70428
ENSMUSG00000024013.16,Q8BY35
ENSMUSG00000024014.9,P06803
ENSMUSG00000024018.19,Q9D162
ENSMUSG00000024019.19,Q9DBC3
ENSMUSG00000024026.14,Q9CPU0
ENSMUSG00000024027.9,O35659
ENSMUSG00000024028.8,Q9QX97
ENSMUSG00000024029.5,Q62395
ENSMUSG00000024030.8,Q64343
ENSMUSG00000024033.11,Q8VIG3
ENSMUSG00000024036.17,Q8R070
ENSMUSG00000068614.8,P68033
ENSMUSG00000068615.5,O54851
ENSMUSG00000068617.6,Q9D3N2
ENSMUSG00000068663.15,Q80U30
ENSMUSG00000068674.4,
ENSMUSG00000068686.14,P58019
ENSMUSG00000068689.9,
ENSMUSG00000068697.8,Q9JK37
ENSMUSG00000068699.13,Q8VHX6
ENSMUSG00000068706.4,
ENSMUSG00000068732.6,Q80X45
ENSMUSG00000024858.15,Q99MK8
ENSMUSG00000024862.17,"['Q91YS4', 'D3YXZ3', 'D3Z5Y7']"
ENSMUSG00000024863.7,P41317
ENSMUSG00000024866.11,Q91XE4
ENSMUSG00000024867.15,P70181
ENSMUSG00000024869.11,Q9CR24
ENSMUSG00000024870.7,Q9D1G1
ENSMUSG00000024871.12,"['A0A494BAY3', 'A0A0R4J053']"
ENSMUSG00000024873.8,O35089
ENSMUSG00000024875.6,Q91XB7
ENSMUSG00000024878.10,Q8VEH6
ENSMUSG00000019188.17,Q9D8V0
ENSMUSG00000019189.14,Q5SWK7
ENSMUSG00000019194.16,P97952
ENSMUSG00000019210.11,P50518
ENSMUSG00000019214.15,"['E9PVJ3', 'F6YVH6', 'F6ZBE7', 'E9Q2M3', 'A0A0R4J0I4']"
ENSMUSG00000019232.15,Q8BWU8
ENSMUSG00000019235.10,Q8R2S1
ENSMUSG00000019254.17,Q3UMT1
ENSMUSG00000019256.18,"['Q3U5D9', 'A0A0B4J1L1']"
ENSMUSG00000019261.4,Q8C052
ENSMUSG00000019278.6,P31428
ENSMUSG00000019295.9,Q8K304
ENSMUSG00000028716.16,Q9CQH0
ENSMUSG00000028717.13,P22091
ENSMUSG00000028718.17,"['A2AD39', 'D6RH61', 'F6VXM5', 'A0A1B0GXH2']"
ENSMUSG00000028719.9,"['A0A0R4J093', 'F6TY56', 'D6RIL5']"
ENSMUSG00000028729.16,Q9D903
ENSMUSG00000028736.14,P47239
ENSMUSG00000028737.16,Q8CHT0
ENSMUSG00000028738.15,Q925I4
ENSMUSG00000028741.14,Q9D0I8
ENSMUSG00000028743.8,Q8CG76
ENSMUSG00000028744.16,Q8C4N4
ENSMUSG00000030894.6,O89023
ENSMUSG00000030895.10,Q91X72
ENSMUSG00000030905.6,O54983
ENSMUSG00000030909.7,Q8K3X6
ENSMUSG00000030917.14,Q922Z1
ENSMUSG00000030921.18,P15533
ENSMUSG00000030922.13,Q9CQB7
ENSMUSG00000030924.17,"['Q7TSF9', 'A0A140LIR7', 'D6RFP2', 'A0A140LI13', 'D3YW29', 'D3Z3J7']"
ENSMUSG00000030929.18,Q5BKS4
ENSMUSG00000030930.15,Q91XQ5
ENSMUSG00000030934.10,P29758
ENSMUSG00000015709.10,Q61324
ENSMUSG00000015711.9,Q8BIW1
ENSMUSG00000015714.12,Q924Z4
ENSMUSG00000015733.14,P47754
ENSMUSG00000015745.10,Q9JIY0
ENSMUSG00000015747.6,P97390
ENSMUSG00000015748.14,Q922U1
ENSMUSG00000015749.13,P97822
ENSMUSG00000015750.16,Q8BVF7
ENSMUSG00000015755.17,Q99K90
ENSMUSG00000015757.11,Q9CXG3
ENSMUSG00000015759.12,O35372
ENSMUSG00000074212.8,Q149L6
ENSMUSG00000074213.4,
ENSMUSG00000074215.3,Q3URG9
ENSMUSG00000074217.9,"['A0A087WQV6', 'A0A087WR51', 'F6WBA1', 'A0A087WQC3', 'A0A087WQ89']"
ENSMUSG00000074218.4,P56392
ENSMUSG00000074219.4,
ENSMUSG00000074220.11,B2RXC5
ENSMUSG00000074221.13,E9PYI1
ENSMUSG00000074227.13,Q9WU03
ENSMUSG00000074232.4,
ENSMUSG00000074235.5,
ENSMUSG00000003545.4,P13346
ENSMUSG00000003546.11,Q9DBS5
ENSMUSG00000003549.10,P07903
ENSMUSG00000003555.9,P27786
ENSMUSG00000003559.9,Q91WU5
ENSMUSG00000003573.16,Q99JP6
ENSMUSG00000003575.14,Q68ED7
ENSMUSG00000003581.15,Q5SPX3
ENSMUSG00000003585.14,Q99J08
ENSMUSG00000003604.15,Q9D9K3
ENSMUSG00000003617.17,Q61147
ENSMUSG00000003623.5,Q9DC50
ENSMUSG00000037640.16,"['D6RFC9', 'D3YUF8', 'Q8K0D9']"
ENSMUSG00000037643.15,Q62074
ENSMUSG00000037646.11,Q80TY5
ENSMUSG00000037649.11,"['Q31621', 'A0A494BAR2']"
ENSMUSG00000037652.16,Q8CHP6
ENSMUSG00000037656.10,Q80UP8
ENSMUSG00000037661.15,Q3U3F9
ENSMUSG00000037664.14,P49919
ENSMUSG00000037669.16,"['A0A1W2P820', 'A0A1W2P7T7', 'A0A1W2P6L7', 'A0A1W2P6J8', 'A0A1W2P7C8', 'A0A0F6AIX6', 'A0A0F6AIX5', 'A0A1W2P856', 'A0A1W2P818', 'A0A1W2P6H0']"
ENSMUSG00000037674.16,"['Q3TDE2', 'F8VPJ6']"
ENSMUSG00000037679.10,"['E9QLA5', 'A0A1Y7VLQ6', 'A0A1Y7VM80']"
ENSMUSG00000042903.9,Q9WVH3
ENSMUSG00000042918.18,Q0ZCJ7
ENSMUSG00000042938.9,
ENSMUSG00000042942.19,B9EJV3
ENSMUSG00000042961.14,Q4VBE4
ENSMUSG00000042962.6,
ENSMUSG00000042978.12,Q8QZX0
ENSMUSG00000042985.8,A0A0R4J0S8
ENSMUSG00000042988.11,Q8R116
ENSMUSG00000042992.16,Q9D920
ENSMUSG00000042997.14,Q8CCH2
ENSMUSG00000069609.8,A2A7W1
ENSMUSG00000069622.6,
ENSMUSG00000069631.15,Q3UUJ4
ENSMUSG00000069633.13,Q6P6M5
ENSMUSG00000069662.6,P26645
ENSMUSG00000069668.5,Q059N0
ENSMUSG00000069670.9,Q4PNJ2
ENSMUSG00000069678.11,Q8R023
ENSMUSG00000069682.8,
ENSMUSG00000069713.4,
ENSMUSG00000069727.6,Q6NVD6
ENSMUSG00000028111.5,P55097
ENSMUSG00000028114.17,Q3UIK4
ENSMUSG00000028115.17,Q99JU7
ENSMUSG00000028116.14,Q9JJW5
ENSMUSG00000028121.9,Q9QZK2
ENSMUSG00000028124.16,O09172
ENSMUSG00000028125.15,O35600
ENSMUSG00000028126.17,P70182
ENSMUSG00000028127.11,P55096
ENSMUSG00000028128.14,"['A0A0R4J088', 'A0A0G2JGS5']"
ENSMUSG00000028132.16,Q8CGF5
ENSMUSG00000044005.14,Q571F8
ENSMUSG00000044006.9,D3Z7H8
ENSMUSG00000044017.17,Q80T32
ENSMUSG00000044018.4,Q8VDT9
ENSMUSG00000044022.6,Q91V48
ENSMUSG00000044024.17,Q8BRJ3
ENSMUSG00000044026.4,Q8BY79
ENSMUSG00000044030.5,Q8R3Y8
ENSMUSG00000044033.17,E9Q8Q6
ENSMUSG00000044034.12,Q8K4P1
ENSMUSG00000074272.11,P31809
ENSMUSG00000074277.5,E9QAF4
ENSMUSG00000074280.7,
ENSMUSG00000074282.11,"['Q61117', 'E9Q6Y4']"
ENSMUSG00000074283.6,"['A0A0U1RPC5', 'Q9R166']"
ENSMUSG00000074284.8,
ENSMUSG00000074305.10,Q69Z38
ENSMUSG00000074336.6,Q61268
ENSMUSG00000074340.10,Q62010
ENSMUSG00000074342.5,Q3U7U4
ENSMUSG00000074344.8,G3X8R9
ENSMUSG00000071141.8,
ENSMUSG00000071151.4,
ENSMUSG00000071172.14,P84104
ENSMUSG00000071176.11,Q8C033
ENSMUSG00000071177.5,Q00897
ENSMUSG00000071178.12,P22599
ENSMUSG00000071180.6,Q3UTD9
ENSMUSG00000071181.3,
ENSMUSG00000071192.7,Q8R0S6
ENSMUSG00000071202.6,D3Z5T1
ENSMUSG00000071203.7,Q9R016
ENSMUSG00000020514.9,Q8BU88
ENSMUSG00000020515.14,Q9D8X5
ENSMUSG00000020516.16,Q8BSK8
ENSMUSG00000020519.6,Q5SQF8
ENSMUSG00000020520.15,Q6P9S7
ENSMUSG00000020521.8,Q9DCN7
ENSMUSG00000020522.14,"['D3Z5B4', 'A0A0R4J1C7']"
ENSMUSG00000020523.15,Q8VE88
ENSMUSG00000020524.17,P23818
ENSMUSG00000020525.18,Q9QZ67
ENSMUSG00000020526.13,Q9CQK1
ENSMUSG00000020527.15,Q5SV80
ENSMUSG00000026095.16,Q8BFS9
ENSMUSG00000026096.15,Q6PEB4
ENSMUSG00000026097.10,Q921I0
ENSMUSG00000026098.14,"['D3Z611', 'D3YX04', 'D3Z012', 'D3Z0R7', 'E9Q8A5', 'Q8K119']"
ENSMUSG00000026100.7,O08689
ENSMUSG00000026102.10,P49442
ENSMUSG00000026103.15,D3Z7P3
ENSMUSG00000026104.15,"['A0A087WSP5', 'Q99K94', 'Q8C3V4', 'A0A087WRI1', 'A0A087WSQ5', 'Q8CFQ1']"
ENSMUSG00000026107.12,Q8BGW5
ENSMUSG00000026109.15,Q9QYM9
ENSMUSG00000026110.16,Q812G0
ENSMUSG00000034190.10,Q8R1T1
ENSMUSG00000034192.6,P62311
ENSMUSG00000034194.19,Q8BSI6
ENSMUSG00000034201.14,Q8JZP9
ENSMUSG00000034203.9,Q8VEA4
ENSMUSG00000034205.17,P58022
ENSMUSG00000034206.16,Q8CGS6
ENSMUSG00000034209.5,Q8K5A4
ENSMUSG00000034210.15,Q8BGQ6
ENSMUSG00000034211.15,Q9CQE3
ENSMUSG00000034212.15,"['A0A1D5RM06', 'E0CYY3', 'E9PUG3']"
ENSMUSG00000052142.16,Q8C2K5
ENSMUSG00000052144.10,"['A0A0N4SV05', 'A0A0N4SVH3', 'A0A0R4J0U2']"
ENSMUSG00000052146.17,P63325
ENSMUSG00000052151.13,Q9DAX2
ENSMUSG00000052154.5,
ENSMUSG00000052155.6,P27038
ENSMUSG00000052160.8,Q8BG07
ENSMUSG00000052188.7,
ENSMUSG00000052192.6,
ENSMUSG00000052212.7,Q8R2S8
ENSMUSG00000052214.10,Q505D7
ENSMUSG00000020948.10,Q9CR40
ENSMUSG00000020949.10,Q62446
ENSMUSG00000020950.11,Q60987
ENSMUSG00000020952.11,Q8BRF7
ENSMUSG00000020954.17,Q9ERG2
ENSMUSG00000020955.10,Q9WVL1
ENSMUSG00000020956.15,Q8BHA3
ENSMUSG00000020961.16,Q8BZ60
ENSMUSG00000020962.15,Q99PM3
ENSMUSG00000020963.16,P47750
ENSMUSG00000020964.15,Q9Z2G6
ENSMUSG00000074768.7,O35490
ENSMUSG00000074771.11,Q9D2J7
ENSMUSG00000074781.6,P61089
ENSMUSG00000074782.4,
ENSMUSG00000074785.6,Q9QZC2
ENSMUSG00000074793.11,Q9CZJ2
ENSMUSG00000074794.11,Q7TPQ9
ENSMUSG00000074796.11,A2AJN7
ENSMUSG00000074797.12,Q9D892
ENSMUSG00000074800.5,
ENSMUSG00000074802.12,"['A0A0R4J1A6', 'A0A1W2P6G4', 'A0A1W2P8B3', 'A0A1W2P6G0', 'Q3TPC3']"
ENSMUSG00000038622.9,Q9CQI9
ENSMUSG00000038623.10,P58749
ENSMUSG00000038624.14,Q9CQ76
ENSMUSG00000038628.9,Q9CQZ7
ENSMUSG00000038630.9,A2ALW2
ENSMUSG00000038633.6,O09005
ENSMUSG00000038637.16,Q8K375
ENSMUSG00000038641.13,Q8VCX1
ENSMUSG00000038642.11,O70370
ENSMUSG00000038644.15,P52431
ENSMUSG00000038646.14,Q9CQY2
ENSMUSG00000073096.12,"['D3Z0E0', 'A0A0N4SVM3', 'A0A0N4SVK4', 'A0A0R4J1J6']"
ENSMUSG00000073102.8,Q3USS3
ENSMUSG00000073111.4,Q8VEV0
ENSMUSG00000073125.11,Q6P205
ENSMUSG00000073131.13,Q78T54
ENSMUSG00000073139.10,A2AF53
ENSMUSG00000073144.6,
ENSMUSG00000073147.5,
ENSMUSG00000073155.13,P0DP99
ENSMUSG00000073158.5,Q9D308
ENSMUSG00000073164.12,
ENSMUSG00000039521.14,Q99JB6
ENSMUSG00000039523.17,Q80V31
ENSMUSG00000039529.10,Q148W0
ENSMUSG00000039531.9,Q3T9Z9
ENSMUSG00000039533.9,Q8R189
ENSMUSG00000039536.17,Q9Z108
ENSMUSG00000039542.17,"['A0A0A6YY47', 'E9QB01', 'A0A0A6YWW5', 'A0A0A6YY91', 'A0A0A6YWU2', 'E9Q589']"
ENSMUSG00000039543.17,D3YVL2
ENSMUSG00000039545.17,
ENSMUSG00000039546.10,A2ALI5
ENSMUSG00000031156.19,Q9R0M8
ENSMUSG00000031157.11,Q91VJ5
ENSMUSG00000031158.13,Q9Z0V7
ENSMUSG00000031161.16,Q9Z2V5
ENSMUSG00000031162.15,P17679
ENSMUSG00000031163.3,Q9D8I3
ENSMUSG00000031165.7,P70315
ENSMUSG00000031166.14,Q91V09
ENSMUSG00000031167.17,O89086
ENSMUSG00000031168.15,P70245
ENSMUSG00000031169.14,Q9JJJ7
ENSMUSG00000020400.18,Q9WUU8
ENSMUSG00000020402.12,Q60932
ENSMUSG00000020407.14,P52624
ENSMUSG00000020409.11,Q8BHJ9
ENSMUSG00000020411.3,Q8BZF2
ENSMUSG00000020412.17,Q91WR3
ENSMUSG00000020413.12,Q8BQY8
ENSMUSG00000020415.17,Q9CQJ7
ENSMUSG00000020419.12,Q5SQP1
ENSMUSG00000020420.9,Q3TQG9
ENSMUSG00000020422.15,Q5SSZ5
ENSMUSG00000020423.7,Q04211
ENSMUSG00000019997.12,P29268
ENSMUSG00000019998.7,Q8BH40
ENSMUSG00000020003.17,P97865
ENSMUSG00000020009.14,P15261
ENSMUSG00000020010.8,Q9QZ25
ENSMUSG00000020014.19,Q8C6S9
ENSMUSG00000020015.11,Q8K0D0
ENSMUSG00000020017.15,P35492
ENSMUSG00000020018.7,P62307
ENSMUSG00000020019.5,Q9JI33
ENSMUSG00000020021.5,Q69ZL1
ENSMUSG00000020022.18,Q7TMF3
ENSMUSG00000020973.8,Q8BPI1
ENSMUSG00000020974.7,O54956
ENSMUSG00000020978.11,Q4G5Y1
ENSMUSG00000020982.10,Q8CCP0
ENSMUSG00000020986.14,Q01405
ENSMUSG00000020988.10,Q91YP0
ENSMUSG00000020990.6,Q8CEQ0
ENSMUSG00000020993.10,Q9D289
ENSMUSG00000020994.6,"['Q3TUQ5', 'A0A1W2P6S1']"
ENSMUSG00000021000.18,"['A0A1W2P711', 'H3BJ35', 'H3BJS5', 'H3BJ84', 'H3BKL6', 'H3BL19', 'H3BL86', 'H3BJI6', 'H3BJY7', 'H3BKH2', 'H3BJ71', 'H3BJS0', 'H3BK48', 'H3BK44', 'E9Q3S2', 'E9PY90']"
ENSMUSG00000021003.11,P54818
ENSMUSG00000052681.9,Q99JI6
ENSMUSG00000052684.6,P05627
ENSMUSG00000052688.13,Q8VEA8
